Frequency,Nominal,Min,Max
22500,469182.93444758764,445079.0177207665,493015.8161972122
23000,469224.6734856696,445146.51570557687,493044.3934582572
23500,469263.8681014551,445209.81508946203,493071.30939867353
24000,469300.73005945666,445269.263340074,493096.7041739424
24500,469335.44974627375,445325.17284909723,493120.703795507
25000,469368.1987093955,445377.8250970133,493143.4218107442
25500,469399.13185110776,445427.47425218986,493164.96075468994
26000,469428.38933002675,445474.35029042413,493185.4134082795
27000,469482.3739205468,445560.5978782544,493223.3886192633
27500,469507.3214763424,445600.33113128785,493241.0571292405
28000,469531.03661989386,445638.0185498104,493257.9328169875
28500,469553.6067706455,445673.8035658499,493274.0735743937
29000,469575.1118819303,445707.8173589184,493289.5323545847
29500,469595.6251936515,445740.1800910157,493304.3576699255
30000,469615.21389791067,445771.00199881435,493318.59403241763
30500,469633.9397289004,445800.38436159067,493332.28234398656
31000,469651.8594867507,445828.42036080203,493345.4602430648
31500,469669.02550364996,445855.1958449507,493358.16241298045
32000,469685.486059395,445880.7900114762,493370.4208568836
33000,469716.46583251236,445928.72151632304,493393.7226258313
34000,469745.11716046225,445972.73703517445,493415.57668054535
